id,split,latitude,longitude,city
3536355153133329,train,48.895392919352,2.2885379144913,Levallois-Perret
759728071351187,train,48.857488505481,2.2910316730298,Vanves
552108699101392,train,48.884450464713,2.3268629462895,Saint-Ouen
476378333610010,train,48.894997546223,2.2976024266887,Levallois-Perret
892422157972255,train,48.825879322057,2.2610836767952,Boulogne-Billancourt
459922708624747,train,48.858872222222,2.2937611111111,Neuilly-sur-Seine
2623520807947627,train,48.886052748029,2.3261567289963,Saint-Ouen
1180404499068646,train,48.858008,2.295169,Vanves
262725738571417,train,48.900574550918,2.2838489192451,Levallois-Perret
579779383413248,train,48.880271301257,2.2599547535639,Neuilly-sur-Seine
151904340267702,train,48.8387384871,2.2700261733628,Issy-les-Moulineaux
355728302809551,train,48.865083253835,2.2787109562589,Neuilly-sur-Seine
500027024477965,train,48.864854498737,2.3004810843911,Levallois-Perret
273857811063339,train,48.825081674946,2.3036432971324,Malakoff
3784611644970844,train,48.897194363492,2.3035525561506,Clichy
530155515016207,train,48.850322384519,2.2933892342788,Vanves
2582214582086536,train,48.897912407343,2.2405583074649,La Defense
1363146917400570,train,48.825139302596,2.3403002769132,Gentilly
918072072366019,train,48.883313473381,2.3051367884333,Clichy
4453596608001636,train,48.828188230849,2.3050871579977,Malakoff
148411880581663,train,48.897559980234,2.3375579742653,Saint-Ouen
3961197303926283,train,48.883430801465,2.2966755006786,Levallois-Perret
1031771300984718,train,48.89466053528,2.2251775596226,La Defense
326769995838842,train,48.828580789125,2.2247130752899,Sevres
306316027525943,train,48.818809843236,2.3363234205686,Gentilly
203451571586578,train,48.886989689653,2.2750321927774,Neuilly-sur-Seine
573972546914236,train,48.880645057586,2.2342328907754,Puteaux
377092780275976,train,48.849404369439,2.2979863576402,Vanves
835036453748771,train,48.878608495496,2.2386248925123,Puteaux
147555763926635,train,48.884855727084,2.2393776010247,Puteaux
207635324346842,train,48.823749037153,2.2728850177462,Issy-les-Moulineaux
491712401978090,train,48.87462346717,2.2553951752119,Neuilly-sur-Seine
160554932651066,train,48.89510039877,2.2368032107289,La Defense
531270994702136,train,48.821301772416,2.3195448274797,Montrouge
485956449405943,train,48.885612356462,2.319647299431,Clichy
992098354862601,train,48.890548234549,2.2792778449756,Levallois-Perret
532114658172358,train,48.864236852843,2.2768104694173,Neuilly-sur-Seine
4085144924875475,train,48.889590402841,2.2841441976312,Levallois-Perret
882004769313386,train,48.861094007827,2.2641262510421,Neuilly-sur-Seine
2506413699503741,train,48.815116635125,2.2927016712648,Vanves
916496158901163,train,48.840199617138,2.2541229988333,Boulogne-Billancourt
963560077791963,train,48.875372759562,2.22685401344,Suresnes
1101739710320457,train,48.872951152476,2.3335350027923,Paris
270282834827669,train,48.878216642299,2.3228507516163,Saint-Ouen
914661485773860,train,48.852432261103,2.3410787354779,Paris
792630501450807,train,48.823666102243,2.3000996976739,Malakoff
372981323983481,train,48.885470730499,2.2554833802379,Courbevoie
485202202700389,train,48.87715339246,2.2567008680225,Neuilly-sur-Seine
561172531517272,train,48.822947855716,2.2305380688044,Meudon
1858470340989602,train,48.889564606112,2.3336553844664,Saint-Ouen
4552243878122338,train,48.848485298534,2.2272595415201,Suresnes
1491664751175620,train,48.89072802417,2.2944690416392,Levallois-Perret
3953534051394950,train,48.888924790968,2.2737641384517,Neuilly-sur-Seine
286769419774314,train,48.897937326588,2.3103258160572,Clichy
159843275963580,train,48.829620285548,2.2294230657834,Sevres
304064851345276,train,48.8503872,2.299597,Vanves
3718692484926395,train,48.863413198682,2.2273917164542,Suresnes
751220642223982,train,48.894038239651,2.2832695067371,Levallois-Perret
4170564162990286,train,48.853678354126,2.2608246488491,Boulogne-Billancourt
756416221901955,train,48.895734416498,2.2372815949032,La Defense
609488753781422,train,48.878682848324,2.2787251206942,Neuilly-sur-Seine
495641995191124,train,48.887162868709,2.2905623124834,Levallois-Perret
5486873134717215,train,48.889798285393,2.3128202199412,Clichy
185243760128517,train,48.863652285112,2.2816411946111,Neuilly-sur-Seine
2775712469410316,train,48.847667755121,2.2370485375423,Boulogne-Billancourt
305499501113719,train,48.900070921115,2.256487846472,Courbevoie
1728871150628906,train,48.883497144941,2.2327507471644,Puteaux
4443526692341838,train,48.816462566292,2.2300533341242,Meudon
2902120080075726,train,48.817812804501,2.3442251003083,Gentilly
374297067189794,train,48.885501634879,2.2649588108952,Neuilly-sur-Seine
818312728803968,train,48.892687285414,2.2939423620837,Levallois-Perret
4089888321074327,train,48.830469896157,2.2422357754292,Boulogne-Billancourt
136810775101820,train,48.867224020529,2.2891972220054,Neuilly-sur-Seine
472844427165421,train,48.848700852575,2.3387210005128,Paris
162177695823729,train,48.885074739066,2.2466590227181,Puteaux
3974863709262141,train,48.817863390725,2.3441350579018,Gentilly
483942269583118,train,48.876260738501,2.2777125714617,Neuilly-sur-Seine
4164716906925493,train,48.875192776908,2.3432341976248,Paris
295604122044984,train,48.851884727759,2.3313742105295,Paris
211951777193237,train,48.8894929213,2.2803801522526,Levallois-Perret
460948885201186,train,48.845645406723,2.2772003995065,Issy-les-Moulineaux
922310408564355,train,48.821267096227,2.28995629982,Vanves
1151734848676253,train,48.860004983268,2.2969900053768,Levallois-Perret
317881903337361,train,48.842910379352,2.3367890301625,Paris
307634300963923,train,48.871962913208,2.3409064066393,Paris
2827590560884788,train,48.867418430338,2.290385685619,Levallois-Perret
736406610338866,train,48.897533895222,2.2980305773069,Levallois-Perret
395380158737890,train,48.887575756863,2.3254227423444,Saint-Ouen
1179799209121794,train,48.85550794495,2.2640733925724,Boulogne-Billancourt
2991555744401489,train,48.872558788844,2.2642432381809,Neuilly-sur-Seine
1073505583139032,train,48.871979484725,2.2744306462399,Neuilly-sur-Seine
820198215597049,train,48.856015333129,2.269226296625,Neuilly-sur-Seine
1338769266508996,train,48.88718748174,2.2512206604721,Courbevoie
1674253542760797,train,48.892279944385,2.2687864347053,Neuilly-sur-Seine
165512738755717,train,48.888641540869,2.2812337046081,Levallois-Perret
1000522094114953,train,48.838223886003,2.2891746740027,Vanves
295016055612907,train,48.898318171484,2.3240745799579,Saint-Ouen
310745710425461,train,48.842476926772,2.2617413185716,Boulogne-Billancourt
3946828508731603,train,48.844390305903,2.3419607903907,Paris
208091157543321,train,48.832293342001,2.2598692916831,Boulogne-Billancourt
212607673728998,train,48.835581351498,2.3111611223867,Malakoff
986138138795038,train,48.887364075852,2.2873726690115,Levallois-Perret
504490550687580,train,48.901055762798,2.3436021785786,Saint-Ouen
936828357079220,train,48.885161865841,2.2867965041275,Levallois-Perret
300626434976593,train,48.844060517369,2.3272513568839,Paris
950829082411271,train,48.891682341223,2.278101279223,Levallois-Perret
782031422446183,train,48.825827475869,2.2419381793421,Boulogne-Billancourt
295603202236791,train,48.87312470997,2.2261451204614,Suresnes
197545535545430,train,48.834931213668,2.3400339518159,Paris
2939438406376705,train,48.823314326224,2.2496874712604,Boulogne-Billancourt
296178025483649,train,48.84183292498,2.2388489238581,Boulogne-Billancourt
465650391360989,train,48.833855133618,2.2714196474048,Issy-les-Moulineaux
202000725069118,train,48.827962356015,2.2917311492744,Vanves
4177625868942929,train,48.890825360321,2.2479824959888,La Defense
138534534951258,train,48.864247704855,2.3024443771058,Levallois-Perret
1148097092333960,train,48.857168580629,2.262680729216,Boulogne-Billancourt
364163938346278,train,48.856845632892,2.2920890617602,Vanves
1054292024978188,train,48.894602169963,2.3406094833675,Saint-Ouen
2996906353929787,train,48.861637452297,2.323096350273,Paris
3428667467235223,train,48.826534496529,2.226593108541,Sevres
964308100998046,train,48.826253126959,2.2346879491336,Meudon
154206649978475,train,48.876891317985,2.2500215674149,Puteaux
119952053437006,train,48.825613333333,2.3005099999991,Malakoff
172281948234850,train,48.845094681777,2.2975676636522,Vanves
948105462644214,train,48.900841357123,2.3143972794204,Clichy
3950336455053103,train,48.856520780752,2.3209354897485,Paris
418517875850082,train,48.880855922999,2.3405375030544,Saint-Ouen
303924644698596,train,48.879455967398,2.2663983851293,Neuilly-sur-Seine
811570383118660,train,48.834607423157,2.2837722015886,Vanves
224071552857433,train,48.817077111808,2.2691159106812,Issy-les-Moulineaux
192482719390630,train,48.846919699491,2.3214764319339,Paris
516544619370673,train,48.879202137278,2.2577460404517,Neuilly-sur-Seine
516762256129318,train,48.853363720704,2.3017183506855,Vanves
2898601330398380,train,48.840352516381,2.3128100058869,Malakoff
2633737813590935,train,48.872881676578,2.2743700081438,Neuilly-sur-Seine
4179577528757188,train,48.847952616825,2.2899773089509,Vanves
1398675047178114,train,48.883950048376,2.3287982487712,Saint-Ouen
310462530430065,train,48.822715863765,2.2991185119812,Malakoff
3228710744022202,train,48.881691574755,2.2808831330393,Neuilly-sur-Seine
232477831557351,train,48.841808576917,2.3411969547282,Paris
773123430009804,train,48.838541478365,2.2543228577915,Boulogne-Billancourt
821683718755342,train,48.891579399175,2.2392484898041,La Defense
889712018546378,train,48.822394400057,2.3351795016931,Gentilly
1117106712126963,train,48.839399957538,2.3377035441836,Paris
143945714361495,train,48.890636972807,2.2343954916833,La Defense
209330757381866,train,48.880795323653,2.2379580468491,Puteaux
476508366740108,train,48.834890252645,2.3434351726535,Paris
205059464638058,train,48.876466935281,2.2504924985569,Puteaux
478775733200687,train,48.866529419241,2.2905991070705,Levallois-Perret
173059251366893,train,48.886853329727,2.2380750054613,Puteaux
285802276528858,train,48.877177591377,2.228837978597,Suresnes
2565741383735396,train,48.889041318158,2.314399610215,Clichy
1155371158612429,train,48.868244715202,2.2653387996168,Neuilly-sur-Seine
5600870123287601,train,48.831561644291,2.2447058731289,Boulogne-Billancourt
1628929907496995,train,48.900629909142,2.2242945210929,La Defense
825612538049298,train,48.828087802343,2.2466729704362,Boulogne-Billancourt
142575237878558,train,48.876991656767,2.2406549775614,Puteaux
270678334774353,train,48.83986210543,2.2243794453976,Sevres
130713679043536,train,48.877532777778,2.3305227777778,Saint-Ouen
483377516426580,train,48.875160278244,2.2509999678787,Puteaux
303798174620792,train,48.884266165086,2.225867952241,Puteaux
841511276714651,train,48.837290216804,2.3132324547741,Montrouge
1649688508561469,train,48.847192799192,2.3162796903846,Montrouge
228448372372606,train,48.846075417672,2.2376747110027,Boulogne-Billancourt
766456070902742,train,48.901415436751,2.309227221794,Clichy
2516765948632037,train,48.889986656991,2.28496486459,Levallois-Perret
821072918509710,train,48.842126678901,2.3201553117045,Montrouge
523058872204054,train,48.88938744296,2.2989105328588,Levallois-Perret
743211569632234,train,48.860642139106,2.2878006492555,Neuilly-sur-Seine
506081024162352,train,48.894340376758,2.2669214243837,Neuilly-sur-Seine
3919201988170179,train,48.886985025826,2.2432799709089,Puteaux
191773162680020,train,48.871829050472,2.290397746328,Levallois-Perret
823503671895789,train,48.893267354499,2.267265239569,Neuilly-sur-Seine
3967149900036715,train,48.860839209929,2.3218587502799,Paris
4476375739047289,train,48.874355833333,2.3371419444444,Paris
948301462659896,train,48.874478551561,2.2260624549275,Suresnes
4014304398657718,train,48.900376187161,2.2449839533779,La Garenne-Colombes
2974205126233807,train,48.881393775387,2.3072757391657,Clichy
215303966824928,train,48.900695427566,2.2397084789769,La Garenne-Colombes
279182177071799,train,48.885481605779,2.2426681547783,Puteaux
1193739791062528,train,48.831236432226,2.2666662980851,Issy-les-Moulineaux
175694657773733,train,48.82321579516,2.3357276007471,Gentilly
1075060572904755,train,48.839302269333,2.3162121582616,Montrouge
208683630791437,train,48.842850441625,2.336778369747,Paris
217128546552811,train,48.84479977039,2.2724655552425,Issy-les-Moulineaux
133564045424954,train,48.879903922764,2.2847700036609,Levallois-Perret
346200813507740,train,48.88903111519,2.290490254741,Levallois-Perret
1195446317555771,train,48.852082624889,2.3298426431787,Paris
590970681803613,train,48.88995803767,2.2300991733264,La Defense
2897530820513137,train,48.882374722222,2.328005,Saint-Ouen
498818981164286,train,48.883766786728,2.2251769297826,Suresnes
2594841504143702,train,48.832946042754,2.3377077171915,Gentilly
295927268686339,train,48.882530821149,2.3334012772794,Saint-Ouen
270347208120805,train,48.827265555556,2.3204469444444,Montrouge
2911369492467825,train,48.863176104091,2.2998170841792,Levallois-Perret
189829856307629,train,48.846508937509,2.2762118868079,Issy-les-Moulineaux
3011332495791354,train,48.860051683723,2.3280324756749,Paris
216581433325832,train,48.860483937162,2.3148584062843,Paris
1244387849297672,train,48.889553946523,2.2816664547411,Levallois-Perret
298771541808349,train,48.843283351269,2.3262530967919,Paris
596224265105387,train,48.88525037235,2.2261633046351,Puteaux
250712440076105,train,48.821125414974,2.2577160940317,Boulogne-Billancourt
135210188619618,train,48.886538248215,2.2902456215512,Levallois-Perret
916803462451507,train,48.827784679768,2.2420763820529,Boulogne-Billancourt
750584115626779,train,48.881696924518,2.2256625916605,Suresnes
2951421985077318,train,48.892495369369,2.2363907427299,La Defense
874117593143940,train,48.848693964043,2.2824253614654,Vanves
2575426672580923,train,48.893253499201,2.2904029643092,Levallois-Perret
2920839651502354,train,48.838876498319,2.3166354089712,Montrouge
481715103167617,train,48.88355045484,2.2812809987364,Neuilly-sur-Seine
1078158259261015,train,48.82731656407,2.2444788517606,Boulogne-Billancourt
476084753705710,train,48.886838187112,2.2470185793598,Puteaux
482460016402491,train,48.891780319342,2.2694336399687,Neuilly-sur-Seine
203647964761026,train,48.882601019603,2.2835446402508,Levallois-Perret
223093075843315,train,48.886544122259,2.3295794146085,Saint-Ouen
518017646049098,train,48.840411513338,2.2775548784717,Issy-les-Moulineaux
2958205624447312,train,48.836732515476,2.3177686733642,Montrouge
842178039728720,train,48.829875555556,2.2962338888889,Vanves
303681987911139,train,48.893179930907,2.3354448790787,Saint-Ouen
223437425954724,train,48.832612414386,2.2886882247923,Vanves
3952260824833205,train,48.863493714674,2.3043895105049,Levallois-Perret
483954419319779,train,48.825175614276,2.2492164227291,Boulogne-Billancourt
946179119544878,train,48.872023945299,2.3006947645333,Levallois-Perret
2914729135459686,train,48.851984949632,2.3286626523362,Paris
1816469368527240,train,48.826033888889,2.3193263888889,Montrouge
479086186628226,train,48.860201700572,2.2968999892247,Levallois-Perret
183906226802975,train,48.8419607498,2.3365405803493,Paris
178084780874128,train,48.868299335059,2.2710841707061,Neuilly-sur-Seine
226287069272956,train,48.820844770843,2.3329242311665,Gentilly
954592285291756,train,48.860389758103,2.2815579189066,Neuilly-sur-Seine
572861066979618,train,48.873346536919,2.320914170344,Clichy
2723635854595349,train,48.82400720413,2.330988897237,Gentilly
756674458337733,train,48.863910618404,2.2672944575732,Neuilly-sur-Seine
480990303212386,train,48.886501136495,2.2260075111015,Puteaux
519543726122662,train,48.886185729293,2.2796878375919,Neuilly-sur-Seine
828110841420396,train,48.888893389727,2.2809701032022,Levallois-Perret
981721195898834,train,48.882231264027,2.2791204842594,Neuilly-sur-Seine
813106862646872,train,48.900482971376,2.3208149405729,Clichy
1630811350441970,train,48.891917600623,2.2778629096218,Levallois-Perret
1118621745298052,train,48.859973427151,2.3132563342543,Paris
289237086111172,train,48.859602527915,2.3293027992788,Paris
968706320566103,train,48.869683125641,2.3114809852722,Clichy
2933735750232141,train,48.815956737255,2.3256415826461,Montrouge
3830445540343862,train,48.833989554712,2.276597006559,Issy-les-Moulineaux
470101100873121,train,48.864630995424,2.3099467249898,Clichy
180280773885037,train,48.835666802982,2.3318843241277,Paris
468092170967205,train,48.826927693225,2.3036840601214,Malakoff
3100827983491998,train,48.833073860907,2.2995038649618,Malakoff
391877632204036,train,48.876280113511,2.3334632016851,Saint-Ouen
1181836148912138,train,48.844392160966,2.2590024333206,Boulogne-Billancourt
320892942799108,train,48.860089851718,2.3335763405778,Paris
512567803091964,train,48.885185441656,2.3248788042834,Saint-Ouen
635400900750861,train,48.843067887549,2.2605404913669,Boulogne-Billancourt
472386723967252,train,48.888905063549,2.3150505168308,Clichy
753484432201320,train,48.901055855025,2.2563238927429,Courbevoie
137195848418259,train,48.829028475712,2.2457677399302,Boulogne-Billancourt
540626117101703,train,48.854444444444,2.295,Vanves
220021026261708,train,48.892760351899,2.245293590069,La Defense
170407055019290,train,48.833452701989,2.2867730427721,Vanves
483985796959231,train,48.8484561231297,2.240427951628022,Boulogne-Billancourt
548478556138059,train,48.900467302912,2.3084322695657,Clichy
2980892795476884,train,48.835372032081,2.2429596864169,Boulogne-Billancourt
309942407159649,train,48.883754682511,2.2394996252247,Puteaux
308997987331638,train,48.85197078821,2.2774450574392,Issy-les-Moulineaux
1116196988883650,train,48.868587010036,2.2700200920159,Neuilly-sur-Seine
218970119580476,train,48.858671963452,2.2980581617868,Vanves
170574641649678,train,48.873519729305,2.2927815095453,Levallois-Perret
1007827766665963,train,48.836631274935,2.2987257397465,Vanves
505857317117367,train,48.819074547293,2.2589726245722,Boulogne-Billancourt
313795890307786,train,48.876233197904,2.2876274941601,Levallois-Perret
282091190009099,train,48.838713818514,2.2503965443174,Boulogne-Billancourt
211374090492951,train,48.833185323991,2.2271301543892,Sevres
2920347114958955,train,48.84843689413,2.3337929264592,Paris
1194234131019933,train,48.839074986914,2.2924616648493,Vanves
197895595336512,train,48.862834046208,2.3288456319106,Paris
169319715096760,train,48.872551487668,2.2742674718144,Neuilly-sur-Seine
486477379164055,train,48.830298567887,2.263802854179,Boulogne-Billancourt
200931211712411,train,48.887917173671,2.3286108815951,Saint-Ouen
293284765668291,train,48.881131765339,2.2401470935033,Puteaux
536304974444494,train,48.894563564458,2.2692211842524,Neuilly-sur-Seine
142830671145611,train,48.856456688229,2.3020591788224,Vanves
380374383275424,train,48.831961777357,2.3027757514107,Malakoff
152570866840380,train,48.839955318482,2.3288737935078,Paris
934971980586549,train,48.846630011131,2.3330229242443,Paris
368021921212101,train,48.822051403758,2.2263773922506,Sevres
485335472659964,train,48.887107847582,2.2532241567676,Courbevoie
471760960746099,train,48.828976677231,2.3236332296659,Montrouge
926232071490029,train,48.859330752859,2.2646261730287,Neuilly-sur-Seine
1182464178840860,train,48.874609235455,2.314513738039,Clichy
181433833847033,train,48.827318356709,2.260881315768,Boulogne-Billancourt
1401494923563073,train,48.85897751572,2.33103361651,Paris
158001776258343,train,48.833576661902,2.2333115592039,Boulogne-Billancourt
1356529234718603,train,48.845592882342,2.3192729251823,Montrouge
285524626507108,train,48.822026269669,2.3421323288115,Gentilly
2834127203506438,train,48.839568028032,2.2412763304953,Boulogne-Billancourt
227285388756707,train,48.895419055341,2.2969925226759,Levallois-Perret
214470026900719,train,48.852473500254,2.2600267019848,Boulogne-Billancourt
395382108096507,train,48.839509733558,2.2483587830525,Boulogne-Billancourt
822271071707886,train,48.874476078463,2.292719143553,Levallois-Perret
334982204650951,train,48.856333990381,2.331826645774,Paris
2987563314797032,train,48.87092707608,2.3335798005896,Paris
485295032777691,train,48.828737627473,2.2544693434603,Boulogne-Billancourt
193753752578360,train,48.817958099547,2.2493547456091,Meudon
3872276406231055,train,48.85305427184,2.3265019404687,Paris
502344027570252,train,48.841334215812,2.2950421121977,Vanves
333265014983547,train,48.88801200259,2.2819742268833,Levallois-Perret
912375056267578,train,48.845487860382,2.3282733375604,Paris
138656714845956,train,48.889808978051,2.2434285594151,La Defense
207257394554692,train,48.89518737197,2.3122358553884,Clichy
378349513537422,train,48.901712275994,2.324087638114,Saint-Ouen
1168332556941372,train,48.884460894706,2.2392830821588,Puteaux
917192125712288,train,48.825752943629,2.2414664486188,Boulogne-Billancourt
304875651099076,train,48.884832865021,2.3064926555204,Clichy
235877191628574,train,48.855290115938,2.2677404676696,Boulogne-Billancourt
1754260228106116,train,48.85851428664,2.3036261543618,Vanves
1815562675282035,train,48.890098855761,2.2913427271755,Levallois-Perret
144555050929381,train,48.894261643322,2.283060604409,Levallois-Perret
319144559644081,train,48.837580719243,2.2954745999957,Vanves
488352179088985,train,48.825057336826,2.341665032328,Gentilly
985440051997721,train,48.846190981838,2.2884416275553,Vanves
119483613537810,train,48.830489377917,2.3342866398596,Gentilly
652444098927870,train,48.896997579904,2.239386265388,La Defense
210205167270784,train,48.820959,2.32081,Montrouge
470553194025318,train,48.877218677817,2.256733135874,Neuilly-sur-Seine
269250624923280,train,48.821674993162,2.2867805380709,Vanves
490469415513538,train,48.831630606601,2.2910158889317,Vanves
473417353728194,train,48.851213450842,2.2523566696992,Boulogne-Billancourt
517733972925926,train,48.896179774223,2.2878665879438,Levallois-Perret
147250787399120,train,48.89995275734,2.3124390652004,Clichy
474738670506848,train,48.839655955224,2.3366700961775,Paris
150275853785356,train,48.869152452881,2.3149002504448,Clichy
180608997145250,train,48.899437553719,2.3189284055806,Clichy
4560385393976618,train,48.815245516647,2.247624974737,Meudon
518843165947939,train,48.887437519812,2.3046776921409,Clichy
485369192774381,train,48.871677710167,2.2992584736031,Levallois-Perret
567929184175845,train,48.864608287794,2.3010780805108,Levallois-Perret
289144519534818,train,48.892647288829,2.26861138094,Neuilly-sur-Seine
2959665110979936,train,48.839028534265,2.3390897410934,Paris
313623400342280,train,48.827196675612,2.3364983119004,Gentilly
822696835270079,train,48.821284294228,2.2926334777264,Vanves
301887334827253,train,48.870061016386,2.3155738953851,Clichy
468156407583067,train,48.828945999585,2.3431212559628,Gentilly
135355541953879,train,48.872977453016,2.2642479913927,Neuilly-sur-Seine
604302973890739,train,48.891241876842,2.2699741775815,Neuilly-sur-Seine
498975021517760,train,48.884462685867,2.250237101529,Puteaux
910837026158506,train,48.884356830068,2.2971510523385,Levallois-Perret
373544770715916,train,48.850679033809,2.2589128161103,Boulogne-Billancourt
879729079272953,train,48.86646308495,2.2684050250882,Neuilly-sur-Seine
137284185094577,train,48.885848054011,2.3090427602,Clichy
895182847880975,train,48.874787143054,2.2633922348875,Neuilly-sur-Seine
599693997675875,train,48.823660910902,2.3382668602082,Gentilly
467354187691922,train,48.893115206828,2.3000544225499,Levallois-Perret
530177661482320,train,48.821656245556,2.27701688591,Issy-les-Moulineaux
2910827255869943,train,48.877247276223,2.3197430120429,Clichy
980184962811818,train,48.882908424749,2.3296862075832,Saint-Ouen
471746520755117,train,48.889450527323,2.2915688458694,Levallois-Perret
820170225284459,train,48.832241375882,2.3400206275653,Gentilly
1228712997547197,train,48.880036326273,2.2535764434451,Puteaux
157006702941067,train,48.882646325768,2.3333733856012,Saint-Ouen
519438739079805,train,48.901440182209,2.3030372208703,Clichy
526491162061314,train,48.861169346988,2.2658501364005,Neuilly-sur-Seine
3552082774898190,train,48.850129697945,2.3373533514604,Paris
300339801592999,train,48.886927978282,2.300323940577,Levallois-Perret
2055714624571634,train,48.862775915818,2.2570754316579,Neuilly-sur-Seine
473231860550669,train,48.852143728189,2.2747659294744,Boulogne-Billancourt
817579708853678,train,48.830025712607,2.245576382966,Boulogne-Billancourt
741951233153718,train,48.848978125225,2.3268581446085,Paris
1655207131535466,train,48.839761686531,2.2909883275517,Vanves
3010523189176661,train,48.835191079214,2.2819126103844,Vanves
497027978108459,train,48.898954192679,2.3129928470468,Clichy
1712550282285037,train,48.8475953095,2.3409982454628,Paris
2970503476564418,train,48.863170445915,2.3230725332339,Paris
4065246096877684,train,48.888411619058,2.2254895045518,La Defense
159020606063336,train,48.849263924352,2.2669985741426,Boulogne-Billancourt
778659776185224,train,48.824417622229,2.3362437275277,Gentilly
1087803411714713,train,48.900167598226,2.2934521721231,Levallois-Perret
325427728957427,train,48.821530582522,2.2871028037656,Vanves
306106287714136,train,48.843809856634,2.3120579160663,Malakoff
878615016320319,train,48.889173816246,2.3425233262425,Saint-Ouen
253027856302266,train,48.831304498173,2.3435331164773,Gentilly
808017080093220,train,48.819775075954,2.2292499585004,Meudon
169012118440042,train,48.882634933555,2.2398151392593,Puteaux
380701496575800,train,48.891233034126,2.2716545667915,Neuilly-sur-Seine
1062684837588388,train,48.881765311118,2.2693953728318,Neuilly-sur-Seine
507751690420141,train,48.836428478816,2.2510127969423,Boulogne-Billancourt
2634501640191762,train,48.838692497873,2.3168320091716,Montrouge
555196385473493,train,48.882739601804,2.276337985488,Neuilly-sur-Seine
4080010515377965,train,48.887623938734,2.3292264852838,Saint-Ouen
756845254980605,train,48.847874413861,2.2280995084244,Suresnes
223668272526669,train,48.900963521717,2.2396680944209,La Garenne-Colombes
830889107508469,train,48.888505896781,2.3440313091641,Saint-Ouen
2737647663047144,train,48.835832963814,2.2813568434619,Vanves
2887049308225282,train,48.831337737659,2.2926796012219,Vanves
828632914446986,train,48.876503693444,2.3182726826511,Clichy
463791921503948,train,48.819140128934,2.3126170688428,Montrouge
513667659659505,train,48.827070004827,2.337274923474,Gentilly
228818581996579,train,48.893359277637,2.3218945353158,Saint-Ouen
507902550233720,train,48.826612959943,2.2615758590352,Boulogne-Billancourt
